Year,Quarter,Region,State,Segment,Vehicle_Class,Manufacturer,Fuel_Type,Units_Sold,Avg_Price_INR
FY2024,Q1,South,Tamil Nadu,Commercial Vehicle,MHCV,Force Motors,Diesel,19866,1786423
FY2024,Q1,South,Tamil Nadu,Electric Vehicle,E-Two-Wheeler,TVS Motor,Electric,33309,280700
FY2024,Q1,South,Tamil Nadu,Passenger Car,MUV,Others,Diesel,19474,620408
FY2024,Q1,South,Tamil Nadu,Three-Wheeler,Passenger 3W,Bajaj Auto,Petrol,13570,184887
FY2024,Q1,South,Tamil Nadu,Two-Wheeler,Moped,Honda Motorcycle,Petrol,332954,74621
FY2024,Q1,South,Telangana,Commercial Vehicle,LCV,Tata Motors,CNG,10825,946892
FY2024,Q1,South,Telangana,Electric Vehicle,E-Car,Tata Motors,Electric,23781,202735
FY2024,Q1,South,Telangana,Passenger Car,SUV,Maruti Suzuki,Petrol,57378,997871
FY2024,Q1,South,Telangana,Three-Wheeler,Passenger 3W,Piaggio,Electric,9454,195189
FY2024,Q1,South,Telangana,Two-Wheeler,Moped,Hero MotoCorp,Petrol,197007,37678
FY2024,Q1,West,Goa,Commercial Vehicle,LCV,Ashok Leyland,Diesel,1128,1761518
FY2024,Q1,West,Goa,Electric Vehicle,E-Three-Wheeler,Tata Motors,Electric,3236,193578
FY2024,Q1,West,Goa,Passenger Car,SUV,Toyota,Petrol,7163,939670
FY2024,Q1,West,Goa,Three-Wheeler,Goods 3W,TVS Motor,CNG,1482,261997
FY2024,Q1,West,Goa,Two-Wheeler,Motorcycle,TVS Motor,Petrol,21553,48363
FY2024,Q1,West,Gujarat,Commercial Vehicle,LCV,Tata Motors,CNG,20022,1171390
FY2024,Q1,West,Gujarat,Electric Vehicle,E-Three-Wheeler,Tata Motors,Electric,24677,114692
FY2024,Q1,West,Gujarat,Passenger Car,Sedan,Mahindra,Diesel,71145,1116194
FY2024,Q1,West,Gujarat,Three-Wheeler,Goods 3W,Bajaj Auto,CNG,18102,262719
FY2024,Q1,West,Gujarat,Two-Wheeler,Scooter,Others,Electric,262827,45197
FY2024,Q1,West,Maharashtra,Commercial Vehicle,MHCV,Tata Motors,Diesel,26433,1157160
FY2024,Q1,West,Maharashtra,Electric Vehicle,E-Two-Wheeler,Ather Energy,Electric,42658,291148
FY2024,Q1,West,Maharashtra,Passenger Car,SUV,Mahindra,Diesel,133499,971783
FY2024,Q1,West,Maharashtra,Three-Wheeler,Goods 3W,Piaggio,CNG,29034,194618
FY2024,Q1,West,Maharashtra,Two-Wheeler,Motorcycle,TVS Motor,Petrol,381667,37944
FY2024,Q2,Central,Chhattisgarh,Commercial Vehicle,Bus,Ashok Leyland,CNG,3740,1090817
FY2024,Q2,Central,Chhattisgarh,Electric Vehicle,E-Two-Wheeler,Bajaj Auto,Electric,3821,217168
FY2024,Q2,Central,Chhattisgarh,Passenger Car,SUV,Kia,Diesel,11333,560593
FY2024,Q2,Central,Chhattisgarh,Three-Wheeler,Passenger 3W,Bajaj Auto,Petrol,3381,203223
FY2024,Q2,Central,Chhattisgarh,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,68505,65456
FY2024,Q2,Central,Madhya Pradesh,Commercial Vehicle,LCV,Tata Motors,Diesel,12413,1192541
FY2024,Q2,Central,Madhya Pradesh,Electric Vehicle,E-Two-Wheeler,TVS Motor,Electric,11611,200552
FY2024,Q2,Central,Madhya Pradesh,Passenger Car,MUV,Mahindra,Petrol,43027,758056
FY2024,Q2,Central,Madhya Pradesh,Three-Wheeler,Goods 3W,Mahindra,CNG,8066,161560
FY2024,Q2,Central,Madhya Pradesh,Two-Wheeler,Motorcycle,TVS Motor,Petrol,264217,55946
FY2024,Q2,East,Bihar,Commercial Vehicle,LCV,Eicher Motors,Diesel,5996,959283
FY2024,Q2,East,Bihar,Electric Vehicle,E-Two-Wheeler,TVS Motor,Electric,5589,345003
FY2024,Q2,East,Bihar,Passenger Car,Hatchback,Maruti Suzuki,Diesel,19439,479443
FY2024,Q2,East,Bihar,Three-Wheeler,Passenger 3W,Bajaj Auto,Petrol,8554,192177
FY2024,Q2,East,Bihar,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,109130,54094
FY2024,Q2,East,Jharkhand,Commercial Vehicle,LCV,Tata Motors,CNG,3384,1002553
FY2024,Q2,East,Jharkhand,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,3006,269835
FY2024,Q2,East,Jharkhand,Passenger Car,SUV,Maruti Suzuki,Diesel,9637,1386280
FY2024,Q2,East,Jharkhand,Three-Wheeler,Goods 3W,Mahindra,Petrol,2707,208586
FY2024,Q2,East,Jharkhand,Two-Wheeler,Motorcycle,Honda Motorcycle,Electric,48397,30445
FY2024,Q2,East,Odisha,Commercial Vehicle,LCV,Mahindra,Electric,4632,1445154
FY2024,Q2,East,Odisha,Electric Vehicle,E-Car,Bajaj Auto,Electric,5705,281440
FY2024,Q2,East,Odisha,Passenger Car,Hatchback,Maruti Suzuki,CNG,16647,545913
FY2024,Q2,East,Odisha,Three-Wheeler,Passenger 3W,Piaggio,Petrol,4269,266902
FY2024,Q2,East,Odisha,Two-Wheeler,Motorcycle,TVS Motor,Electric,86030,95948
FY2024,Q2,East,West Bengal,Commercial Vehicle,Bus,Tata Motors,Diesel,11494,1308377
FY2024,Q2,East,West Bengal,Electric Vehicle,E-Two-Wheeler,Others,Electric,11664,188809
FY2024,Q2,East,West Bengal,Passenger Car,Sedan,Maruti Suzuki,Petrol,39686,475444
FY2024,Q2,East,West Bengal,Three-Wheeler,Goods 3W,Piaggio,CNG,15624,175762
FY2024,Q2,East,West Bengal,Two-Wheeler,Motorcycle,TVS Motor,Petrol,225157,52116
FY2024,Q2,North,Delhi,Commercial Vehicle,MHCV,Force Motors,CNG,8614,1085389
FY2024,Q2,North,Delhi,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,28479,343375
FY2024,Q2,North,Delhi,Passenger Car,SUV,Hyundai,Petrol,51100,1037174
FY2024,Q2,North,Delhi,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,22636,237212
FY2024,Q2,North,Delhi,Two-Wheeler,Scooter,Bajaj Auto,Petrol,162928,66367
FY2024,Q2,North,Haryana,Commercial Vehicle,LCV,Tata Motors,CNG,8517,1439523
FY2024,Q2,North,Haryana,Electric Vehicle,E-Car,Ola Electric,Electric,15900,92821
FY2024,Q2,North,Haryana,Passenger Car,Hatchback,Kia,Petrol,31352,522524
FY2024,Q2,North,Haryana,Three-Wheeler,Passenger 3W,TVS Motor,Petrol,6600,268250
FY2024,Q2,North,Haryana,Two-Wheeler,Scooter,Hero MotoCorp,Petrol,130690,84313
FY2024,Q2,North,Himachal Pradesh,Commercial Vehicle,LCV,Tata Motors,Diesel,1814,1788798
FY2024,Q2,North,Himachal Pradesh,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,2182,169313
FY2024,Q2,North,Himachal Pradesh,Passenger Car,Hatchback,Toyota,Petrol,6595,1192823
FY2024,Q2,North,Himachal Pradesh,Three-Wheeler,Passenger 3W,Piaggio,Petrol,1090,192036
FY2024,Q2,North,Himachal Pradesh,Two-Wheeler,Scooter,Hero MotoCorp,Petrol,24257,59964
FY2024,Q2,North,Jammu & Kashmir,Commercial Vehicle,LCV,Ashok Leyland,CNG,1369,1976751
FY2024,Q2,North,Jammu & Kashmir,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,1328,374406
FY2024,Q2,North,Jammu & Kashmir,Passenger Car,Hatchback,Hyundai,Diesel,5798,739859
FY2024,Q2,North,Jammu & Kashmir,Three-Wheeler,Passenger 3W,Piaggio,CNG,1163,244169
FY2024,Q2,North,Jammu & Kashmir,Two-Wheeler,Scooter,Bajaj Auto,Petrol,22848,62741
FY2024,Q2,North,Punjab,Commercial Vehicle,MHCV,Tata Motors,Diesel,7270,1255921
FY2024,Q2,North,Punjab,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,8627,135861
FY2024,Q2,North,Punjab,Passenger Car,Hatchback,Hyundai,Diesel,27797,1181723
FY2024,Q2,North,Punjab,Three-Wheeler,Goods 3W,Mahindra,Electric,5847,212909
FY2024,Q2,North,Punjab,Two-Wheeler,Scooter,Honda Motorcycle,Electric,104522,107549
FY2024,Q2,North,Rajasthan,Commercial Vehicle,LCV,Ashok Leyland,CNG,16821,494005
FY2024,Q2,North,Rajasthan,Electric Vehicle,E-Car,Tata Motors,Electric,14865,183782
FY2024,Q2,North,Rajasthan,Passenger Car,SUV,Maruti Suzuki,Diesel,49804,502702
FY2024,Q2,North,Rajasthan,Three-Wheeler,Goods 3W,TVS Motor,Petrol,11970,192681
FY2024,Q2,North,Rajasthan,Two-Wheeler,Scooter,Honda Motorcycle,Petrol,279996,62633
FY2024,Q2,North,Uttar Pradesh,Commercial Vehicle,MHCV,Ashok Leyland,Diesel,26457,1450861
FY2024,Q2,North,Uttar Pradesh,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,24385,356406
FY2024,Q2,North,Uttar Pradesh,Passenger Car,SUV,Maruti Suzuki,Electric,88438,1043108
FY2024,Q2,North,Uttar Pradesh,Three-Wheeler,Passenger 3W,Bajaj Auto,Electric,34506,182275
FY2024,Q2,North,Uttar Pradesh,Two-Wheeler,Scooter,Others,Petrol,492205,72032
FY2024,Q2,North,Uttarakhand,Commercial Vehicle,LCV,Ashok Leyland,CNG,2831,1135541
FY2024,Q2,North,Uttarakhand,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,3467,131981
FY2024,Q2,North,Uttarakhand,Passenger Car,SUV,Maruti Suzuki,Petrol,9006,975463
FY2024,Q2,North,Uttarakhand,Three-Wheeler,Goods 3W,Mahindra,CNG,2186,295618
FY2024,Q2,North,Uttarakhand,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,45250,59978
FY2024,Q2,Northeast,Assam,Commercial Vehicle,Bus,Others,Diesel,2167,874781
FY2024,Q2,Northeast,Assam,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,1836,212913
FY2024,Q2,Northeast,Assam,Passenger Car,Sedan,Kia,Electric,7592,908709
FY2024,Q2,Northeast,Assam,Three-Wheeler,Passenger 3W,TVS Motor,CNG,2862,215258
FY2024,Q2,Northeast,Assam,Two-Wheeler,Motorcycle,TVS Motor,Petrol,45595,45467
FY2024,Q2,Northeast,Manipur,Commercial Vehicle,MHCV,Tata Motors,Electric,484,409581
FY2024,Q2,Northeast,Manipur,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,369,200152
FY2024,Q2,Northeast,Manipur,Passenger Car,Hatchback,Others,Diesel,914,1017296
FY2024,Q2,Northeast,Manipur,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,456,157043
FY2024,Q2,Northeast,Manipur,Two-Wheeler,Scooter,Bajaj Auto,Electric,8927,59356
FY2024,Q2,Northeast,Meghalaya,Commercial Vehicle,LCV,Ashok Leyland,Diesel,447,821292
FY2024,Q2,Northeast,Meghalaya,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,336,120658
FY2024,Q2,Northeast,Meghalaya,Passenger Car,SUV,Maruti Suzuki,Petrol,1963,1296943
FY2024,Q2,Northeast,Meghalaya,Three-Wheeler,Goods 3W,Bajaj Auto,CNG,450,179739
FY2024,Q2,Northeast,Meghalaya,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,8129,71614
FY2024,Q2,Northeast,Nagaland,Commercial Vehicle,LCV,Eicher Motors,Diesel,229,521565
FY2024,Q2,Northeast,Nagaland,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,337,285248
FY2024,Q2,Northeast,Nagaland,Passenger Car,SUV,Maruti Suzuki,Petrol,990,777596
FY2024,Q2,Northeast,Nagaland,Three-Wheeler,Passenger 3W,Piaggio,Petrol,225,177973
FY2024,Q2,Northeast,Nagaland,Two-Wheeler,Scooter,TVS Motor,Petrol,4298,74999
FY2024,Q2,Northeast,Sikkim,Commercial Vehicle,LCV,Eicher Motors,Diesel,240,765508
FY2024,Q2,Northeast,Sikkim,Electric Vehicle,E-Two-Wheeler,Others,Electric,333,182158
FY2024,Q2,Northeast,Sikkim,Passenger Car,SUV,Hyundai,CNG,844,868416
FY2024,Q2,Northeast,Sikkim,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,243,236968
FY2024,Q2,Northeast,Sikkim,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,4153,48463
FY2024,Q2,Northeast,Tripura,Commercial Vehicle,LCV,Others,CNG,693,1981286
FY2024,Q2,Northeast,Tripura,Electric Vehicle,E-Car,Bajaj Auto,Electric,770,90640
FY2024,Q2,Northeast,Tripura,Passenger Car,Hatchback,Kia,Petrol,1971,866701
FY2024,Q2,Northeast,Tripura,Three-Wheeler,Goods 3W,TVS Motor,Petrol,640,113887
FY2024,Q2,Northeast,Tripura,Two-Wheeler,Scooter,Honda Motorcycle,CNG,12720,70901
FY2024,Q2,South,Andhra Pradesh,Commercial Vehicle,LCV,Mahindra,Diesel,12637,2150976
FY2024,Q2,South,Andhra Pradesh,Electric Vehicle,E-Car,Tata Motors,Electric,20662,183282
FY2024,Q2,South,Andhra Pradesh,Passenger Car,MUV,Toyota,Diesel,48852,451188
FY2024,Q2,South,Andhra Pradesh,Three-Wheeler,Passenger 3W,Bajaj Auto,Petrol,10771,198507
FY2024,Q2,South,Andhra Pradesh,Two-Wheeler,Motorcycle,Bajaj Auto,Petrol,227292,69742
FY2024,Q2,South,Karnataka,Commercial Vehicle,MHCV,Eicher Motors,Diesel,16777,1029883
FY2024,Q2,South,Karnataka,Electric Vehicle,E-Car,Tata Motors,Electric,41953,163522
FY2024,Q2,South,Karnataka,Passenger Car,SUV,Tata Motors,Diesel,86735,1083067
FY2024,Q2,South,Karnataka,Three-Wheeler,Passenger 3W,TVS Motor,Petrol,11963,271763
FY2024,Q2,South,Karnataka,Two-Wheeler,Motorcycle,TVS Motor,CNG,268133,58986
FY2024,Q2,South,Kerala,Commercial Vehicle,LCV,Tata Motors,Diesel,7908,1046646
FY2024,Q2,South,Kerala,Electric Vehicle,E-Three-Wheeler,Bajaj Auto,Electric,20579,246782
FY2024,Q2,South,Kerala,Passenger Car,Hatchback,Mahindra,Petrol,40221,1083588
FY2024,Q2,South,Kerala,Three-Wheeler,Goods 3W,TVS Motor,Electric,5583,180095
FY2024,Q2,South,Kerala,Two-Wheeler,Scooter,TVS Motor,Petrol,123998,78368
FY2024,Q2,South,Tamil Nadu,Commercial Vehicle,LCV,Tata Motors,CNG,18469,1033536
FY2024,Q2,South,Tamil Nadu,Electric Vehicle,E-Bus,Tata Motors,Electric,32566,167832
FY2024,Q2,South,Tamil Nadu,Passenger Car,SUV,Maruti Suzuki,Petrol,81856,812768
FY2024,Q2,South,Tamil Nadu,Three-Wheeler,Passenger 3W,TVS Motor,Petrol,13204,228148
FY2024,Q2,South,Tamil Nadu,Two-Wheeler,Moped,Hero MotoCorp,Petrol,351927,85238
FY2024,Q2,South,Telangana,Commercial Vehicle,MHCV,Ashok Leyland,Diesel,9952,1298830
FY2024,Q2,South,Telangana,Electric Vehicle,E-Two-Wheeler,Bajaj Auto,Electric,26168,218825
FY2024,Q2,South,Telangana,Passenger Car,Hatchback,Kia,Petrol,51483,800637
FY2024,Q2,South,Telangana,Three-Wheeler,Passenger 3W,Mahindra,Electric,9815,189109
FY2024,Q2,South,Telangana,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,187501,63790
FY2024,Q2,West,Goa,Commercial Vehicle,LCV,Ashok Leyland,Electric,1043,1823059
FY2024,Q2,West,Goa,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,3643,252641
FY2024,Q2,West,Goa,Passenger Car,Hatchback,Maruti Suzuki,CNG,7030,677468
FY2024,Q2,West,Goa,Three-Wheeler,Goods 3W,Bajaj Auto,CNG,1311,167347
FY2024,Q2,West,Goa,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,21759,50142
FY2024,Q2,West,Gujarat,Commercial Vehicle,LCV,Ashok Leyland,Diesel,20263,924654
FY2024,Q2,West,Gujarat,Electric Vehicle,E-Two-Wheeler,TVS Motor,Electric,27584,200319
FY2024,Q2,West,Gujarat,Passenger Car,SUV,Tata Motors,Petrol,73370,1334824
FY2024,Q2,West,Gujarat,Three-Wheeler,Goods 3W,Bajaj Auto,CNG,16659,117263
FY2024,Q2,West,Gujarat,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,271301,79868
FY2024,Q2,West,Maharashtra,Commercial Vehicle,LCV,Ashok Leyland,CNG,27383,2149005
FY2024,Q2,West,Maharashtra,Electric Vehicle,E-Car,Tata Motors,Electric,45256,247033
FY2024,Q2,West,Maharashtra,Passenger Car,SUV,Maruti Suzuki,Petrol,113665,787757
FY2024,Q2,West,Maharashtra,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,28804,404408
FY2024,Q2,West,Maharashtra,Two-Wheeler,Motorcycle,TVS Motor,Petrol,425714,41123
FY2024,Q3,Central,Chhattisgarh,Commercial Vehicle,MHCV,Ashok Leyland,Electric,4562,1426948
FY2024,Q3,Central,Chhattisgarh,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,5080,239634
FY2024,Q3,Central,Chhattisgarh,Passenger Car,Hatchback,Maruti Suzuki,Electric,14118,524174
FY2024,Q3,Central,Chhattisgarh,Three-Wheeler,Passenger 3W,Piaggio,Electric,4821,323296
FY2024,Q3,Central,Chhattisgarh,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,86547,54114
FY2024,Q3,Central,Madhya Pradesh,Commercial Vehicle,LCV,Tata Motors,Electric,14052,1084975
FY2024,Q3,Central,Madhya Pradesh,Electric Vehicle,E-Three-Wheeler,Bajaj Auto,Electric,16827,393920
FY2024,Q3,Central,Madhya Pradesh,Passenger Car,Sedan,Hyundai,CNG,59522,427755
FY2024,Q3,Central,Madhya Pradesh,Three-Wheeler,Passenger 3W,TVS Motor,Petrol,10659,117811
FY2024,Q3,Central,Madhya Pradesh,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,352980,80452
FY2024,Q3,East,Bihar,Commercial Vehicle,Bus,Force Motors,Electric,6719,1164622
FY2024,Q3,East,Bihar,Electric Vehicle,E-Bus,Others,Electric,1452,108072
FY2024,Q3,East,Bihar,Passenger Car,MUV,Maruti Suzuki,Petrol,26778,1382325
FY2024,Q3,East,Bihar,Three-Wheeler,Goods 3W,Piaggio,CNG,12002,249934
FY2024,Q3,East,Bihar,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,227243,86601
FY2024,Q3,East,Jharkhand,Commercial Vehicle,MHCV,Eicher Motors,CNG,3990,736868
FY2024,Q3,East,Jharkhand,Electric Vehicle,E-Three-Wheeler,Ola Electric,Electric,4014,207716
FY2024,Q3,East,Jharkhand,Passenger Car,MUV,Maruti Suzuki,Petrol,12722,253050
FY2024,Q3,East,Jharkhand,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,3593,299945
FY2024,Q3,East,Jharkhand,Two-Wheeler,Motorcycle,TVS Motor,Petrol,75067,25299
FY2024,Q3,East,Odisha,Commercial Vehicle,Three-Wheeler Goods,Mahindra,Diesel,5149,1960594
FY2024,Q3,East,Odisha,Electric Vehicle,E-Three-Wheeler,Ather Energy,Electric,8303,261120
FY2024,Q3,East,Odisha,Passenger Car,Hatchback,Others,Electric,21315,465990
FY2024,Q3,East,Odisha,Three-Wheeler,Goods 3W,Bajaj Auto,Electric,6526,259186
FY2024,Q3,East,Odisha,Two-Wheeler,Motorcycle,Others,Petrol,119520,56145
FY2024,Q3,East,West Bengal,Commercial Vehicle,Bus,Ashok Leyland,Diesel,12161,1127851
FY2024,Q3,East,West Bengal,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,20107,248468
FY2024,Q3,East,West Bengal,Passenger Car,Sedan,Mahindra,CNG,55759,470817
FY2024,Q3,East,West Bengal,Three-Wheeler,Goods 3W,Mahindra,Petrol,19991,308980
FY2024,Q3,East,West Bengal,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,290093,82943
FY2024,Q3,North,Delhi,Commercial Vehicle,MHCV,Ashok Leyland,Diesel,9528,1329145
FY2024,Q3,North,Delhi,Electric Vehicle,E-Three-Wheeler,Tata Motors,Electric,48297,378198
FY2024,Q3,North,Delhi,Passenger Car,Hatchback,Maruti Suzuki,CNG,67053,599209
FY2024,Q3,North,Delhi,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,28701,210758
FY2024,Q3,North,Delhi,Two-Wheeler,Motorcycle,Bajaj Auto,Electric,222780,84736
FY2024,Q3,North,Haryana,Commercial Vehicle,Bus,Mahindra,Diesel,10261,1023398
FY2024,Q3,North,Haryana,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,22951,95313
FY2024,Q3,North,Haryana,Passenger Car,Van,Hyundai,Electric,43711,1144795
FY2024,Q3,North,Haryana,Three-Wheeler,Goods 3W,Piaggio,CNG,9421,254934
FY2024,Q3,North,Haryana,Two-Wheeler,Scooter,Hero MotoCorp,Petrol,180233,64229
FY2024,Q3,North,Himachal Pradesh,Commercial Vehicle,MHCV,Ashok Leyland,Diesel,2073,1899108
FY2024,Q3,North,Himachal Pradesh,Electric Vehicle,E-Car,Tata Motors,Electric,3304,148994
FY2024,Q3,North,Himachal Pradesh,Passenger Car,MUV,Tata Motors,Petrol,9341,1207009
FY2024,Q3,North,Himachal Pradesh,Three-Wheeler,Passenger 3W,TVS Motor,Petrol,1591,317204
FY2024,Q3,North,Himachal Pradesh,Two-Wheeler,Scooter,Hero MotoCorp,Petrol,36522,77030
FY2024,Q3,North,Jammu & Kashmir,Commercial Vehicle,LCV,Mahindra,Diesel,1463,1711472
FY2024,Q3,North,Jammu & Kashmir,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,2251,136578
FY2024,Q3,North,Jammu & Kashmir,Passenger Car,SUV,Maruti Suzuki,Electric,7658,781509
FY2024,Q3,North,Jammu & Kashmir,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,1444,197497
FY2024,Q3,North,Jammu & Kashmir,Two-Wheeler,Scooter,TVS Motor,Electric,32087,95599
FY2024,Q3,North,Punjab,Commercial Vehicle,MHCV,Ashok Leyland,Diesel,7949,1343203
FY2024,Q3,North,Punjab,Electric Vehicle,E-Car,Tata Motors,Electric,12461,242933
FY2024,Q3,North,Punjab,Passenger Car,Sedan,Maruti Suzuki,Diesel,35753,771718
FY2024,Q3,North,Punjab,Three-Wheeler,Goods 3W,Piaggio,CNG,7310,175928
FY2024,Q3,North,Punjab,Two-Wheeler,Motorcycle,Bajaj Auto,Petrol,140545,66044
FY2024,Q3,North,Rajasthan,Commercial Vehicle,LCV,Tata Motors,Electric,20450,1540596
FY2024,Q3,North,Rajasthan,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,21477,247487
FY2024,Q3,North,Rajasthan,Passenger Car,SUV,Maruti Suzuki,Petrol,74278,310355
FY2024,Q3,North,Rajasthan,Three-Wheeler,Goods 3W,Piaggio,Petrol,15579,143715
FY2024,Q3,North,Rajasthan,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,436498,70900
FY2024,Q3,North,Uttar Pradesh,Commercial Vehicle,LCV,Tata Motors,Diesel,27548,1283863
FY2024,Q3,North,Uttar Pradesh,Electric Vehicle,E-Three-Wheeler,Tata Motors,Electric,33915,307188
FY2024,Q3,North,Uttar Pradesh,Passenger Car,Hatchback,Maruti Suzuki,Petrol,121726,785989
FY2024,Q3,North,Uttar Pradesh,Three-Wheeler,Goods 3W,TVS Motor,Petrol,41850,306866
FY2024,Q3,North,Uttar Pradesh,Two-Wheeler,Motorcycle,TVS Motor,Petrol,750208,52227
FY2024,Q3,North,Uttarakhand,Commercial Vehicle,LCV,Force Motors,CNG,2920,1453849
FY2024,Q3,North,Uttarakhand,Electric Vehicle,E-Car,Ather Energy,Electric,5809,203427
FY2024,Q3,North,Uttarakhand,Passenger Car,Sedan,Mahindra,Petrol,13342,498461
FY2024,Q3,North,Uttarakhand,Three-Wheeler,Passenger 3W,Mahindra,Electric,3160,139455
FY2024,Q3,North,Uttarakhand,Two-Wheeler,Motorcycle,TVS Motor,Petrol,57674,75778
FY2024,Q3,Northeast,Assam,Commercial Vehicle,MHCV,Mahindra,Diesel,2535,1129811
FY2024,Q3,Northeast,Assam,Electric Vehicle,E-Car,Tata Motors,Electric,2876,231815
FY2024,Q3,Northeast,Assam,Passenger Car,Sedan,Maruti Suzuki,Petrol,10752,569915
FY2024,Q3,Northeast,Assam,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,3846,213350
FY2024,Q3,Northeast,Assam,Two-Wheeler,Motorcycle,Bajaj Auto,Petrol,63127,72375
FY2024,Q3,Northeast,Manipur,Commercial Vehicle,Bus,Tata Motors,CNG,514,733660
FY2024,Q3,Northeast,Manipur,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,569,112360
FY2024,Q3,Northeast,Manipur,Passenger Car,MUV,Hyundai,Petrol,1181,572685
FY2024,Q3,Northeast,Manipur,Three-Wheeler,Passenger 3W,TVS Motor,CNG,626,212905
FY2024,Q3,Northeast,Manipur,Two-Wheeler,Motorcycle,Honda Motorcycle,Electric,11528,50874
FY2024,Q3,Northeast,Meghalaya,Commercial Vehicle,MHCV,Tata Motors,Diesel,522,1289635
FY2024,Q3,Northeast,Meghalaya,Electric Vehicle,E-Car,Tata Motors,Electric,505,214219
FY2024,Q3,Northeast,Meghalaya,Passenger Car,MUV,Hyundai,Electric,2432,767499
FY2024,Q3,Northeast,Meghalaya,Three-Wheeler,Passenger 3W,Bajaj Auto,Petrol,635,308826
FY2024,Q3,Northeast,Meghalaya,Two-Wheeler,Motorcycle,TVS Motor,Petrol,12029,45386
FY2024,Q3,Northeast,Nagaland,Commercial Vehicle,Bus,Eicher Motors,Diesel,245,1183681
FY2024,Q3,Northeast,Nagaland,Electric Vehicle,E-Two-Wheeler,Ather Energy,Electric,529,202275
FY2024,Q3,Northeast,Nagaland,Passenger Car,MUV,Maruti Suzuki,Petrol,1338,703215
FY2024,Q3,Northeast,Nagaland,Three-Wheeler,Passenger 3W,TVS Motor,CNG,321,155414
FY2024,Q3,Northeast,Nagaland,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,5738,74194
FY2024,Q3,Northeast,Sikkim,Commercial Vehicle,MHCV,Tata Motors,Diesel,269,2492865
FY2024,Q3,Northeast,Sikkim,Electric Vehicle,E-Car,Others,Electric,562,426263
FY2024,Q3,Northeast,Sikkim,Passenger Car,SUV,Maruti Suzuki,Petrol,1197,382329
FY2024,Q3,Northeast,Sikkim,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,311,214951
FY2024,Q3,Northeast,Sikkim,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,6326,83550
FY2024,Q3,Northeast,Tripura,Commercial Vehicle,Bus,Tata Motors,Electric,728,1720770
FY2024,Q3,Northeast,Tripura,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,1155,126430
FY2024,Q3,Northeast,Tripura,Passenger Car,Hatchback,Maruti Suzuki,CNG,2611,782455
FY2024,Q3,Northeast,Tripura,Three-Wheeler,Passenger 3W,TVS Motor,Petrol,947,224593
FY2024,Q3,Northeast,Tripura,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,19249,84287
FY2024,Q3,South,Andhra Pradesh,Commercial Vehicle,Bus,Tata Motors,Diesel,13743,1032919
FY2024,Q3,South,Andhra Pradesh,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,32790,266853
FY2024,Q3,South,Andhra Pradesh,Passenger Car,Sedan,Maruti Suzuki,Electric,62297,660416
